Id,Label,PageRank,InDegree,OutDegree,Community,Url
805293,1312.6114,120.52145620784177,1180,4,787631,https://arxiv.org/abs/1312.6114
843699,astro-ph/0603450,44.71582893935755,393,4,906678,https://arxiv.org/abs/astro-ph/0603450
117249,hep-th/9507115,30.995198076851423,127,8,658293,https://arxiv.org/abs/hep-th/9507115
618861,0902.1089,32.00225583672228,365,1,260814,https://arxiv.org/abs/0902.1089
118533,hep-th/9603127,54.729704913776494,131,21,658293,https://arxiv.org/abs/hep-th/9603127
61899,nucl-ex/0309004,35.284639865825994,372,1,197069,https://arxiv.org/abs/nucl-ex/0309004
952443,astro-ph/9612006,79.3892171562111,66,1,12886,https://arxiv.org/abs/astro-ph/9612006
653991,astro-ph/0310723,50.452490677926555,846,35,246082,https://arxiv.org/abs/astro-ph/0310723
869931,quant-ph/9811052,45.2531618971925,256,3,817561,https://arxiv.org/abs/quant-ph/9811052
520293,hep-th/9803002,66.88869981570672,1181,14,852004,https://arxiv.org/abs/hep-th/9803002
770667,hep-th/9912072,43.78576788802352,794,17,271284,https://arxiv.org/abs/hep-th/9912072
515379,1502.01589,173.37378133146484,4484,321,126308,https://arxiv.org/abs/1502.01589
669321,1411.1784,54.643788046119646,574,3,787631,https://arxiv.org/abs/1411.1784
242613,0810.0604,37.54420536082541,65,1,66152,https://arxiv.org/abs/0810.0604
109245,1312.6082,41.2677516838594,45,4,697359,https://arxiv.org/abs/1312.6082
367659,hep-th/9309140,83.305443387672,591,13,541677,https://arxiv.org/abs/hep-th/9309140
426309,1801.02634,32.345061099596016,161,4,128255,https://arxiv.org/abs/1801.02634
698703,cond-mat/0012112,42.335418899074135,4,1,614869,https://arxiv.org/abs/cond-mat/0012112
777783,hep-th/9507012,70.54753377383685,171,7,658293,https://arxiv.org/abs/hep-th/9507012
493107,hep-ph/9309335,51.44710329732349,212,2,358445,https://arxiv.org/abs/hep-ph/9309335
813585,quant-ph/0010117,64.96552611364909,179,0,767525,https://arxiv.org/abs/quant-ph/0010117
464007,quant-ph/9512032,164.8321912521001,126,0,348415,https://arxiv.org/abs/quant-ph/9512032
563157,0904.2226,31.931459172305914,28,0,260814,https://arxiv.org/abs/0904.2226
903,hep-ph/0011363,56.03604098810456,899,56,322217,https://arxiv.org/abs/hep-ph/0011363
173301,hep-ex/9907037,34.539800223928275,458,0,197069,https://arxiv.org/abs/hep-ex/9907037
29043,hep-th/9410237,31.07609268372642,132,2,658293,https://arxiv.org/abs/hep-th/9410237
473193,hep-th/9711200,556.2940054324418,9866,70,218682,https://arxiv.org/abs/hep-th/9711200
969177,0709.1163,63.18357415679711,240,25,814923,https://arxiv.org/abs/0709.1163
251169,hep-th/9511222,94.72094285213214,379,10,658293,https://arxiv.org/abs/hep-th/9511222
916491,astro-ph/9907113,40.62519046190947,159,17,197069,https://arxiv.org/abs/astro-ph/9907113
265167,hep-ph/0206293,31.55821212996068,744,43,322217,https://arxiv.org/abs/hep-ph/0206293
406473,hep-th/0104005,32.905481624056925,490,3,181332,https://arxiv.org/abs/hep-th/0104005
365355,q-alg/9607022,52.48282398978321,25,7,272755,https://arxiv.org/abs/q-alg/9607022
105933,hep-th/9711138,86.59917546058342,143,58,506615,https://arxiv.org/abs/hep-th/9711138
125883,1409.1259,45.984929654204755,329,2,843965,https://arxiv.org/abs/1409.1259
450087,nucl-ex/0305022,31.201610700300186,5,10,197069,https://arxiv.org/abs/nucl-ex/0305022
570165,hep-th/9410167,318.29058421788193,922,4,658293,https://arxiv.org/abs/hep-th/9410167
494715,hep-ph/9512328,46.71230322693729,387,1,322217,https://arxiv.org/abs/hep-ph/9512328
19647,quant-ph/9704042,31.63212613159422,26,2,830301,https://arxiv.org/abs/quant-ph/9704042
423051,0907.3666,30.144549564302405,75,13,654480,https://arxiv.org/abs/0907.3666
31065,hep-th/9308141,53.47865812138973,11,1,638241,https://arxiv.org/abs/hep-th/9308141
428847,hep-th/9308150,55.14266488541167,16,1,578076,https://arxiv.org/abs/hep-th/9308150
482451,gr-qc/9305007,38.542854607639974,200,2,158248,https://arxiv.org/abs/gr-qc/9305007
175095,hep-th/9610172,30.458688517175034,109,44,20620,https://arxiv.org/abs/hep-th/9610172
454323,gr-qc/9409013,36.79647395437244,115,0,949133,https://arxiv.org/abs/gr-qc/9409013
446349,hep-th/9704080,62.38389240656668,386,13,281673,https://arxiv.org/abs/hep-th/9704080
637827,hep-th/9604089,46.384624177445296,303,29,844261,https://arxiv.org/abs/hep-th/9604089
94059,hep-th/9511064,46.53136097613378,105,7,259100,https://arxiv.org/abs/hep-th/9511064
665457,hep-th/9304154,55.69999891455469,147,6,658293,https://arxiv.org/abs/hep-th/9304154
26787,0903.3905,30.354863187916333,249,26,843373,https://arxiv.org/abs/0903.3905
869541,astro-ph/0210603,43.04626357182907,1337,44,794674,https://arxiv.org/abs/astro-ph/0210603
734241,hep-th/9512078,62.67908713960398,146,17,658293,https://arxiv.org/abs/hep-th/9512078
471909,hep-ph/9902471,35.55415513100181,42,6,322217,https://arxiv.org/abs/hep-ph/9902471
977787,hep-ph/0306267,41.33770604757578,51,0,329915,https://arxiv.org/abs/hep-ph/0306267
784233,1008.4686,33.731275714577365,147,1,454381,https://arxiv.org/abs/1008.4686
249285,hep-ph/9605288,33.81689550709267,220,5,514618,https://arxiv.org/abs/hep-ph/9605288
555027,hep-ph/9504327,42.258304123005985,81,1,555027,https://arxiv.org/abs/hep-ph/9504327
457515,hep-th/9603161,38.775253396381125,549,27,48666,https://arxiv.org/abs/hep-th/9603161
234063,hep-th/9905111,139.30441593441418,2958,598,218682,https://arxiv.org/abs/hep-th/9905111
684459,0802.1189,42.99090988724714,2310,24,322217,https://arxiv.org/abs/0802.1189
576531,quant-ph/9503007,66.08075718539229,12,0,768431,https://arxiv.org/abs/quant-ph/9503007
917547,1704.04861,31.94702144925454,467,22,711101,https://arxiv.org/abs/1704.04861
698073,hep-th/0301240,50.82504315977005,1960,60,226631,https://arxiv.org/abs/hep-th/0301240
667449,0803.2868,33.04705199585565,89,3,437810,https://arxiv.org/abs/0803.2868
605595,hep-th/9612121,39.648645309798944,292,8,658293,https://arxiv.org/abs/hep-th/9612121
84021,1409.3215,57.36887338122507,109,5,843965,https://arxiv.org/abs/1409.3215
676461,hep-ph/9805471,61.492580009683415,133,19,677654,https://arxiv.org/abs/hep-ph/9805471
273819,math/0110169,34.051937290975864,67,0,543947,https://arxiv.org/abs/math/0110169
313629,alg-geom/9304007,36.76784952792813,28,0,324137,https://arxiv.org/abs/alg-geom/9304007
80211,hep-th/9602115,42.18012938396983,101,3,80211,https://arxiv.org/abs/hep-th/9602115
628125,hep-th/9209116,34.52333776196633,31,1,610437,https://arxiv.org/abs/hep-th/9209116
590169,hep-th/9706192,45.66138120687732,75,33,506615,https://arxiv.org/abs/hep-th/9706192
886143,hep-th/9603167,114.5858961779443,1038,19,340618,https://arxiv.org/abs/hep-th/9603167
34143,hep-th/9905104,36.951261819661596,750,38,93866,https://arxiv.org/abs/hep-th/9905104
245589,astro-ph/0502148,35.6825298999948,22,4,349052,https://arxiv.org/abs/astro-ph/0502148
401445,astro-ph/0301400,30.192182816225166,15,2,99922,https://arxiv.org/abs/astro-ph/0301400
108597,hep-th/9701025,37.27762509594067,272,7,658293,https://arxiv.org/abs/hep-th/9701025
642729,hep-th/9504145,74.59049417225941,226,2,658293,https://arxiv.org/abs/hep-th/9504145
568077,hep-th/9510227,54.23262375999319,252,4,430130,https://arxiv.org/abs/hep-th/9510227
634803,1502.05477,39.94769893310327,77,3,933208,https://arxiv.org/abs/1502.05477
274083,astro-ph/0001391,31.12030412076881,72,1,965040,https://arxiv.org/abs/astro-ph/0001391
433311,hep-th/9605033,32.679050193569445,327,11,658293,https://arxiv.org/abs/hep-th/9605033
412083,hep-th/9412158,42.391310011726425,49,4,80094,https://arxiv.org/abs/hep-th/9412158
11175,math/0610203,35.7561513185218,97,5,11175,https://arxiv.org/abs/math/0610203
702861,hep-th/9205088,41.20324828448792,82,0,735289,https://arxiv.org/abs/hep-th/9205088
427413,hep-ph/9708329,39.55767487668882,53,7,677654,https://arxiv.org/abs/hep-ph/9708329
784533,0803.0547,149.50020046394744,2131,1,246082,https://arxiv.org/abs/0803.0547
123279,1212.5701,430.6771390567946,838,1,44691,https://arxiv.org/abs/1212.5701
808725,1110.3193,76.5010645678576,1109,0,436554,https://arxiv.org/abs/1110.3193
387765,hep-ph/0512044,49.45213016065385,55,15,957629,https://arxiv.org/abs/hep-ph/0512044
744051,0805.1726,41.127559277976886,981,64,454004,https://arxiv.org/abs/0805.1726
27453,astro-ph/0205384,102.88077025235222,126,5,260455,https://arxiv.org/abs/astro-ph/0205384
403869,hep-th/9702015,48.82672130893995,131,13,20620,https://arxiv.org/abs/hep-th/9702015
739167,hep-lat/9610016,33.52008544583767,52,2,713730,https://arxiv.org/abs/hep-lat/9610016
68817,quant-ph/9605011,109.48333118314663,185,6,80157,https://arxiv.org/abs/quant-ph/9605011
853755,hep-ph/9505397,39.38691398794319,26,10,197724,https://arxiv.org/abs/hep-ph/9505397
129231,1106.2090,101.09114146636607,34,1,75994,https://arxiv.org/abs/1106.2090
160059,hep-th/9609026,44.88914901060633,260,12,20620,https://arxiv.org/abs/hep-th/9609026
519525,quant-ph/9906129,40.44454072222565,156,12,80157,https://arxiv.org/abs/quant-ph/9906129
697359,1409.1556,836.8941422866658,4035,16,711101,https://arxiv.org/abs/1409.1556
768921,alg-geom/9507002,32.17475596364217,7,3,529520,https://arxiv.org/abs/alg-geom/9507002
234525,astro-ph/9902239,42.27418599455326,123,4,905700,https://arxiv.org/abs/astro-ph/9902239
477291,astro-ph/9812350,53.89219796593146,145,2,12886,https://arxiv.org/abs/astro-ph/9812350
17679,math/0303109,120.28907425364835,500,1,723276,https://arxiv.org/abs/math/0303109
920272,math-ph/0010025,116.26804490369375,1258,3,52066,https://arxiv.org/abs/math-ph/0010025
16336,0901.0002,52.503256814537686,1909,162,322217,https://arxiv.org/abs/0901.0002
898198,0807.3806,44.626221724085084,26,1,882526,https://arxiv.org/abs/0807.3806
69334,hep-th/9307121,57.4960704331336,21,5,658293,https://arxiv.org/abs/hep-th/9307121
730240,astro-ph/9412087,33.17472818494336,9,1,957629,https://arxiv.org/abs/astro-ph/9412087
127348,1411.4038,72.37419150259235,114,7,697359,https://arxiv.org/abs/1411.4038
38308,hep-th/9601003,53.32495158699268,141,15,658293,https://arxiv.org/abs/hep-th/9601003
181552,quant-ph/9704012,50.820380856790784,64,3,599207,https://arxiv.org/abs/quant-ph/9704012
51118,hep-th/9910053,30.87215585086891,1046,98,80211,https://arxiv.org/abs/hep-th/9910053
517978,hep-th/9601023,37.93896030665621,63,11,218682,https://arxiv.org/abs/hep-th/9601023
226930,1301.4083,56.69277671268184,6,6,697359,https://arxiv.org/abs/1301.4083
507664,hep-ph/9504324,47.18177820883722,120,0,672029,https://arxiv.org/abs/hep-ph/9504324
894994,1409.0473,233.42361681860592,1480,2,843965,https://arxiv.org/abs/1409.0473
97336,0811.2435,34.91401593338218,495,69,487873,https://arxiv.org/abs/0811.2435
419230,hep-ph/9804233,50.35043969442289,171,6,67094,https://arxiv.org/abs/hep-ph/9804233
658402,hep-th/9405117,128.61169192906365,74,0,259100,https://arxiv.org/abs/hep-th/9405117
837286,hep-th/9402002,470.80873287520126,204,9,658293,https://arxiv.org/abs/hep-th/9402002
875536,1112.6209,30.96290388086627,18,1,697359,https://arxiv.org/abs/1112.6209
283876,hep-ph/9803445,34.114023158954566,188,12,322217,https://arxiv.org/abs/hep-ph/9803445
517600,hep-ph/0108264,79.03103536174775,391,9,322217,https://arxiv.org/abs/hep-ph/0108264
535882,alg-geom/9405013,38.04421805734862,10,0,427726,https://arxiv.org/abs/alg-geom/9405013
153556,hep-ex/0109033,34.18018006715431,369,5,583055,https://arxiv.org/abs/hep-ex/0109033
482452,cond-mat/9407022,37.41432406887147,22,0,599207,https://arxiv.org/abs/cond-mat/9407022
799846,quant-ph/9912039,36.28524960218463,73,1,599207,https://arxiv.org/abs/quant-ph/9912039
157090,astro-ph/0210394,34.77925167874231,121,1,815919,https://arxiv.org/abs/astro-ph/0210394
855712,hep-th/9610234,31.925005527558547,360,10,658293,https://arxiv.org/abs/hep-th/9610234
453466,hep-ph/9711395,59.261307246122826,310,3,67094,https://arxiv.org/abs/hep-ph/9711395
530380,astro-ph/0608032,49.12981589911582,158,26,596127,https://arxiv.org/abs/astro-ph/0608032
345466,hep-th/0312171,45.339728046527114,800,30,541704,https://arxiv.org/abs/hep-th/0312171
205732,hep-th/9610155,32.17367274765306,71,14,259100,https://arxiv.org/abs/hep-th/9610155
542572,quant-ph/0011036,34.435616792787755,123,45,599207,https://arxiv.org/abs/quant-ph/0011036
578866,1112.1950,32.81041214515032,131,26,822621,https://arxiv.org/abs/1112.1950
145474,quant-ph/0202162,30.374881280460073,58,15,644835,https://arxiv.org/abs/quant-ph/0202162
710410,astro-ph/9812133,133.72274212237352,2614,11,246082,https://arxiv.org/abs/astro-ph/9812133
653518,hep-ph/9707435,53.78451103250474,444,44,210679,https://arxiv.org/abs/hep-ph/9707435
556966,hep-lat/9603008,41.565557151592465,23,10,254704,https://arxiv.org/abs/hep-lat/9603008
407338,astro-ph/0510256,33.56470086894013,177,1,66152,https://arxiv.org/abs/astro-ph/0510256
953434,hep-th/9506160,100.43664834148373,76,11,658293,https://arxiv.org/abs/hep-th/9506160
795286,gr-qc/9310026,187.14551756766338,1741,1,644835,https://arxiv.org/abs/gr-qc/9310026
465190,math/9712268,48.54103035458507,19,0,586348,https://arxiv.org/abs/math/9712268
462772,astro-ph/0301544,30.35789257816203,102,0,256507,https://arxiv.org/abs/astro-ph/0301544
602668,hep-th/9402125,35.024300376189686,13,0,707647,https://arxiv.org/abs/hep-th/9402125
674422,1508.01991,31.909541013299616,180,0,55323,https://arxiv.org/abs/1508.01991
938668,quant-ph/0602096,38.380124083820775,210,35,591094,https://arxiv.org/abs/quant-ph/0602096
172462,hep-th/9406105,115.51152766298144,53,3,259100,https://arxiv.org/abs/hep-th/9406105
881626,hep-th/9606040,36.92110574948599,347,13,541031,https://arxiv.org/abs/hep-th/9606040
727942,hep-th/0302219,45.26129537305748,841,12,226631,https://arxiv.org/abs/hep-th/0302219
115432,hep-th/9601036,42.568034175518754,155,15,658293,https://arxiv.org/abs/hep-th/9601036
884986,1411.4555,55.78969819329376,130,9,697359,https://arxiv.org/abs/1411.4555
312310,astro-ph/9702100,36.13591048764247,192,7,246082,https://arxiv.org/abs/astro-ph/9702100
166246,1401.0118,40.85572990147623,20,0,908419,https://arxiv.org/abs/1401.0118
572230,hep-th/9802042,69.40977134748533,699,40,506615,https://arxiv.org/abs/hep-th/9802042
801274,1312.6186,33.29688223617826,9,6,697359,https://arxiv.org/abs/1312.6186
917164,hep-th/9408013,62.642242214787125,121,5,358445,https://arxiv.org/abs/hep-th/9408013
272158,1207.7214,61.93197559194965,4201,21,181332,https://arxiv.org/abs/1207.7214
516214,cond-mat/0010379,37.5557000875359,2,1,134966,https://arxiv.org/abs/cond-mat/0010379
145948,hep-ph/9702287,48.05172572145444,137,92,525707,https://arxiv.org/abs/hep-ph/9702287
394450,0707.1889,47.24872667511704,215,32,363873,https://arxiv.org/abs/0707.1889
968128,math/0306378,35.30652130176066,143,10,543947,https://arxiv.org/abs/math/0306378
255424,nucl-th/0008064,31.74830737206829,183,121,562025,https://arxiv.org/abs/nucl-th/0008064
812224,1106.4772,31.7028851305411,171,39,257234,https://arxiv.org/abs/1106.4772
870766,astro-ph/9912422,32.335724856752044,9,0,260455,https://arxiv.org/abs/astro-ph/9912422
209836,astro-ph/0303041,35.72071151172529,450,10,454004,https://arxiv.org/abs/astro-ph/0303041
635536,hep-th/9712239,38.27946115914925,97,8,506615,https://arxiv.org/abs/hep-th/9712239
823708,hep-ph/9606211,46.090828163720374,481,10,226963,https://arxiv.org/abs/hep-ph/9606211
108058,hep-th/9412184,150.78958532337614,359,20,658293,https://arxiv.org/abs/hep-th/9412184
150532,hep-ph/9512336,36.947298575821904,201,3,189694,https://arxiv.org/abs/hep-ph/9512336
128386,1312.6199,93.06537488922321,725,4,778300,https://arxiv.org/abs/1312.6199
159664,astro-ph/0205387,68.19225141235876,157,21,246082,https://arxiv.org/abs/astro-ph/0205387
80140,hep-th/9608024,92.94524083041864,443,48,658293,https://arxiv.org/abs/hep-th/9608024
964204,math/9911159,46.13937605223117,212,0,283046,https://arxiv.org/abs/math/9911159
880450,hep-th/9402044,285.5013758983038,380,0,358445,https://arxiv.org/abs/hep-th/9402044
349918,1312.5402,64.75739012486518,45,0,697359,https://arxiv.org/abs/1312.5402
332740,hep-th/9309152,31.784572266025727,8,1,767552,https://arxiv.org/abs/hep-th/9309152
138484,1511.00561,31.185187977397717,230,13,697359,https://arxiv.org/abs/1511.00561
604570,physics/0703039,46.61789103924453,461,3,322217,https://arxiv.org/abs/physics/0703039
313048,astro-ph/9708203,58.28656985004263,68,11,12886,https://arxiv.org/abs/astro-ph/9708203
278800,hep-ph/9802284,30.680698251911977,20,2,67094,https://arxiv.org/abs/hep-ph/9802284
76138,1410.1090,41.33977749655231,62,3,377304,https://arxiv.org/abs/1410.1090
778588,hep-ex/9805006,78.45654434268945,180,0,741426,https://arxiv.org/abs/hep-ex/9805006
913696,hep-ph/9510396,35.93709275036831,35,1,144234,https://arxiv.org/abs/hep-ph/9510396
493534,1303.5062,47.766506011366076,732,0,436554,https://arxiv.org/abs/1303.5062
394654,1605.02688,87.39018001589442,541,12,697359,https://arxiv.org/abs/1605.02688
806560,hep-ph/9412201,34.32528890995054,81,0,344458,https://arxiv.org/abs/hep-ph/9412201
236896,astro-ph/9805339,66.74215484497117,28,3,12886,https://arxiv.org/abs/astro-ph/9805339
935380,hep-th/9802116,52.942752567667114,94,5,506615,https://arxiv.org/abs/hep-th/9802116
45670,1101.0593,32.45485031261896,741,278,322217,https://arxiv.org/abs/1101.0593
744538,1502.02114,33.05364734240441,1455,223,226631,https://arxiv.org/abs/1502.02114
17704,hep-th/9506052,42.03108109590959,61,0,487873,https://arxiv.org/abs/hep-th/9506052
662404,hep-th/9505105,81.61925900609815,328,27,658293,https://arxiv.org/abs/hep-th/9505105
315940,hep-th/9409021,39.61056614588154,112,11,530247,https://arxiv.org/abs/hep-th/9409021
688696,astro-ph/0501171,36.40601739563231,788,15,246082,https://arxiv.org/abs/astro-ph/0501171
268336,astro-ph/9811011,31.131003661943137,145,123,905700,https://arxiv.org/abs/astro-ph/9811011
155578,hep-ph/9701390,36.35514130365527,428,1,217372,https://arxiv.org/abs/hep-ph/9701390
180508,hep-ex/0603003,39.84103938388935,352,47,946271,https://arxiv.org/abs/hep-ex/0603003
668974,astro-ph/0205385,38.43028723351777,17,4,260455,https://arxiv.org/abs/astro-ph/0205385
294688,1303.5082,36.712674144411956,1278,225,226631,https://arxiv.org/abs/1303.5082
651412,hep-th/9512031,46.10600534526343,233,33,259100,https://arxiv.org/abs/hep-th/9512031
795448,1804.09365,60.2693336395772,484,4,5547,https://arxiv.org/abs/1804.09365
64768,astro-ph/9911177,40.70200779781548,1203,8,417408,https://arxiv.org/abs/astro-ph/9911177
725968,1206.5538,75.8295396715498,63,10,697359,https://arxiv.org/abs/1206.5538
775288,astro-ph/0001318,46.863145617757375,81,44,109181,https://arxiv.org/abs/astro-ph/0001318
565270,hep-ex/0108054,36.980803620698055,20,1,189694,https://arxiv.org/abs/hep-ex/0108054
101440,quant-ph/0310089,47.2277235805146,55,5,501160,https://arxiv.org/abs/quant-ph/0310089
339616,hep-th/9512077,143.3812494189343,702,12,658293,https://arxiv.org/abs/hep-th/9512077
22168,cond-mat/0607531,40.03856062585588,61,10,257234,https://arxiv.org/abs/cond-mat/0607531
207226,1312.6034,52.78261895510369,363,1,697359,https://arxiv.org/abs/1312.6034
417016,hep-ex/0301020,65.50733604771992,212,1,364600,https://arxiv.org/abs/hep-ex/0301020
952696,quant-ph/0501159,33.5828656750257,149,4,657297,https://arxiv.org/abs/quant-ph/0501159
166624,hep-th/0202021,48.25588862614088,1432,36,218682,https://arxiv.org/abs/hep-th/0202021
170470,hep-th/9409089,118.8600087366899,1210,3,644835,https://arxiv.org/abs/hep-th/9409089
447844,cond-mat/9609172,32.56543517993882,7,2,393761,https://arxiv.org/abs/cond-mat/9609172
284560,hep-th/9603081,53.43964785916139,140,25,658293,https://arxiv.org/abs/hep-th/9603081
107392,hep-th/9509066,95.02273371215054,530,39,358445,https://arxiv.org/abs/hep-th/9509066
584320,hep-ph/0010338,59.02611236003938,326,22,226963,https://arxiv.org/abs/hep-ph/0010338
173104,hep-th/9511173,66.26594394220903,98,7,658293,https://arxiv.org/abs/hep-th/9511173
179098,astro-ph/0603859,49.395113929878725,61,14,591130,https://arxiv.org/abs/astro-ph/0603859
713008,1511.07289,33.65361194790418,341,10,697359,https://arxiv.org/abs/1511.07289
258304,astro-ph/0104460,114.39792401517776,500,7,12886,https://arxiv.org/abs/astro-ph/0104460
725464,hep-ph/9507378,37.90907372478885,564,20,713694,https://arxiv.org/abs/hep-ph/9507378
889264,1108.3298,367.0017025328024,1,0,787631,https://arxiv.org/abs/1108.3298
18490,hep-ph/9811448,31.48577200018638,387,21,677654,https://arxiv.org/abs/hep-ph/9811448
956944,hep-th/9610043,245.61281583046835,1797,20,658293,https://arxiv.org/abs/hep-th/9610043
231538,hep-ph/9401258,37.50094572387575,387,0,322217,https://arxiv.org/abs/hep-ph/9401258
474064,hep-th/9509132,74.90638270620543,101,51,658293,https://arxiv.org/abs/hep-th/9509132
535588,0710.3001,32.761228788031765,15,1,535588,https://arxiv.org/abs/0710.3001
738418,gr-qc/9504036,36.40486887101114,71,6,353358,https://arxiv.org/abs/gr-qc/9504036
794416,hep-th/9602136,36.36485183212822,502,24,610437,https://arxiv.org/abs/hep-th/9602136
148930,1001.4538,132.15244725282267,2791,11,246082,https://arxiv.org/abs/1001.4538
188152,hep-th/9309145,373.89192068673646,425,1,259100,https://arxiv.org/abs/hep-th/9309145
685852,hep-ex/0505037,138.84448800843268,212,1,13819,https://arxiv.org/abs/hep-ex/0505037
427552,hep-ph/9608224,34.115386611604606,143,19,713694,https://arxiv.org/abs/hep-ph/9608224
195136,hep-ph/9602280,41.62472897047551,264,37,541704,https://arxiv.org/abs/hep-ph/9602280
651766,hep-th/9510200,52.26329025197064,96,4,658293,https://arxiv.org/abs/hep-th/9510200
20620,hep-th/9703040,61.15050179870648,191,51,20620,https://arxiv.org/abs/hep-th/9703040
142900,hep-th/9403195,60.881082977468395,71,0,5628,https://arxiv.org/abs/hep-th/9403195
64642,hep-th/9209058,33.00874491306194,199,0,825115,https://arxiv.org/abs/hep-th/9209058
76402,astro-ph/0306581,69.13114610763184,285,0,446531,https://arxiv.org/abs/astro-ph/0306581
782386,1303.0733,66.74772684043492,219,11,759495,https://arxiv.org/abs/1303.0733
867046,hep-ph/9608310,34.551656047770976,28,2,590098,https://arxiv.org/abs/hep-ph/9608310
769240,nucl-th/0305084,86.25819283427695,609,25,436635,https://arxiv.org/abs/nucl-th/0305084
470650,hep-th/9609122,30.323651402208668,307,10,48666,https://arxiv.org/abs/hep-th/9609122
230488,1412.6806,53.42385265309784,311,8,697359,https://arxiv.org/abs/1412.6806
227692,astro-ph/0005004,70.28411998875043,208,8,109181,https://arxiv.org/abs/astro-ph/0005004
538372,gr-qc/9310006,244.98635950483998,224,0,158248,https://arxiv.org/abs/gr-qc/9310006
52540,astro-ph/0604069,37.566486875576,572,0,794674,https://arxiv.org/abs/astro-ph/0604069
694204,1106.3708,49.4490725990419,18,0,591139,https://arxiv.org/abs/1106.3708
342604,nucl-th/0002042,38.74463142595954,195,0,436635,https://arxiv.org/abs/nucl-th/0002042
518039,hep-th/9809187,30.991543204319214,373,3,541677,https://arxiv.org/abs/hep-th/9809187
619925,hep-th/9712214,30.491264623373134,202,23,713694,https://arxiv.org/abs/hep-th/9712214
81671,astro-ph/0312347,53.17113298545,196,31,471993,https://arxiv.org/abs/astro-ph/0312347
254837,hep-th/0007191,38.99351804575328,1320,50,302874,https://arxiv.org/abs/hep-th/0007191
93677,hep-th/9611050,393.3448248704955,1056,56,658293,https://arxiv.org/abs/hep-th/9611050
550625,hep-ex/0106019,60.67989387692573,585,5,197069,https://arxiv.org/abs/hep-ex/0106019
788633,hep-th/9112030,103.06541622816606,239,0,340618,https://arxiv.org/abs/hep-th/9112030
235283,nucl-th/9706029,71.03942181966683,312,1,538519,https://arxiv.org/abs/nucl-th/9706029
511277,cond-mat/9710330,56.54000426147178,16,1,161947,https://arxiv.org/abs/cond-mat/9710330
562025,nucl-th/9610052,63.6689636124038,55,7,562025,https://arxiv.org/abs/nucl-th/9610052
555269,astro-ph/0102340,50.43231947861467,208,4,849797,https://arxiv.org/abs/astro-ph/0102340
978737,hep-ph/9512380,47.12872642224584,733,7,527053,https://arxiv.org/abs/hep-ph/9512380
450689,1206.2727,30.511268873467493,108,3,609504,https://arxiv.org/abs/1206.2727
104195,quant-ph/9602016,47.05173119190775,22,9,591094,https://arxiv.org/abs/quant-ph/9602016
684719,astro-ph/9912179,47.85688994473384,148,0,35836,https://arxiv.org/abs/astro-ph/9912179
28487,0905.2979,59.81234331717423,22,1,527017,https://arxiv.org/abs/0905.2979
751835,astro-ph/0301558,59.6013358445945,26,1,260814,https://arxiv.org/abs/astro-ph/0301558
564107,0807.3917,44.905653689792416,22,1,630265,https://arxiv.org/abs/0807.3917
41039,1410.3916,35.76281970317238,202,4,843965,https://arxiv.org/abs/1410.3916
137759,hep-th/9607174,32.458439979108356,47,2,272755,https://arxiv.org/abs/hep-th/9607174
664889,hep-ph/9610451,115.37905735496145,430,21,59764,https://arxiv.org/abs/hep-ph/9610451
311903,1310.8499,30.75790149260895,22,7,908419,https://arxiv.org/abs/1310.8499
768431,quant-ph/9610040,38.97151981919016,17,10,348415,https://arxiv.org/abs/quant-ph/9610040
109181,astro-ph/0005124,34.333718522870065,200,9,109181,https://arxiv.org/abs/astro-ph/0005124
90599,1404.5997,76.50493653803807,99,2,697359,https://arxiv.org/abs/1404.5997
188429,hep-th/9408083,72.82279045877672,71,27,658293,https://arxiv.org/abs/hep-th/9408083
491195,hep-th/9403055,121.87880500453787,251,1,323554,https://arxiv.org/abs/hep-th/9403055
206285,hep-th/9508154,62.54854103099549,181,16,658293,https://arxiv.org/abs/hep-th/9508154
682013,quant-ph/0702225,47.31302585574069,344,623,599207,https://arxiv.org/abs/quant-ph/0702225
245747,1207.0580,1321.2196460568564,711,0,697359,https://arxiv.org/abs/1207.0580
32429,0808.1297,32.51591453063936,429,227,946271,https://arxiv.org/abs/0808.1297
210227,1204.3968,34.32346730445047,4,0,697359,https://arxiv.org/abs/1204.3968
756179,hep-ph/9611465,43.35273522233095,49,10,741426,https://arxiv.org/abs/hep-ph/9611465
561887,hep-th/9510209,179.99104236152684,1078,16,658293,https://arxiv.org/abs/hep-th/9510209
362057,quant-ph/9601020,51.616725562877626,137,0,529224,https://arxiv.org/abs/quant-ph/9601020
85895,math/0101206,37.45125174667235,82,6,543947,https://arxiv.org/abs/math/0101206
417947,hep-th/9209125,86.66513164638897,38,0,658293,https://arxiv.org/abs/hep-th/9209125
335267,q-alg/9507023,31.586133373605865,38,7,353358,https://arxiv.org/abs/q-alg/9507023
81293,1211.5063,118.19983617595881,144,1,843965,https://arxiv.org/abs/1211.5063
839423,1609.03499,39.19270104294736,386,7,787631,https://arxiv.org/abs/1609.03499
578303,1212.5226,51.55006017035727,1588,24,417408,https://arxiv.org/abs/1212.5226
800735,astro-ph/0306438,35.335413790297665,550,26,454004,https://arxiv.org/abs/astro-ph/0306438
