Id,Label,PageRank,InDegree,OutDegree,Community,Url
270919,quant-ph/9603031,44.235161410400806,5,5,348415,https://arxiv.org/abs/quant-ph/9603031
836203,quant-ph/9604034,101.53332398995673,10,5,348415,https://arxiv.org/abs/quant-ph/9604034
979375,1505.00387,45.971947747472335,3,5,711101,https://arxiv.org/abs/1505.00387
736987,quant-ph/9603015,75.0195316799865,5,3,636025,https://arxiv.org/abs/quant-ph/9603015
817255,hep-th/9507050,187.76558067397715,11,11,658293,https://arxiv.org/abs/hep-th/9507050
359161,1301.0330,41.440497856963816,0,2,445526,https://arxiv.org/abs/1301.0330
450925,hep-th/9711002,74.61152852783754,9,0,218682,https://arxiv.org/abs/hep-th/9711002
133129,hep-th/9307049,52.13850669579972,10,0,506615,https://arxiv.org/abs/hep-th/9307049
842005,hep-th/9307168,133.4595299293746,2,0,117390,https://arxiv.org/abs/hep-th/9307168
598009,hep-lat/9605038,41.12717110205298,1,1,608993,https://arxiv.org/abs/hep-lat/9605038
658225,quant-ph/0001106,168.1889453843978,0,3,495571,https://arxiv.org/abs/quant-ph/0001106
867427,1502.03044,33.03445919711768,0,9,697359,https://arxiv.org/abs/1502.03044
269905,hep-th/9803015,34.100405577744866,6,5,506615,https://arxiv.org/abs/hep-th/9803015
861535,hep-th/9408074,244.77721270072672,19,2,658293,https://arxiv.org/abs/hep-th/9408074
862591,hep-th/9806087,59.164673503919154,4,18,830983,https://arxiv.org/abs/hep-th/9806087
17491,quant-ph/9604005,40.61038664141258,2,1,830301,https://arxiv.org/abs/quant-ph/9604005
892129,hep-ph/9811353,37.58658261809683,2,6,677654,https://arxiv.org/abs/hep-ph/9811353
767491,hep-ph/9605323,40.849180557815046,2,2,322217,https://arxiv.org/abs/hep-ph/9605323
485995,gr-qc/9501014,30.670887501073658,3,1,298253,https://arxiv.org/abs/gr-qc/9501014
358453,hep-th/9705117,65.97479564513424,8,15,658293,https://arxiv.org/abs/hep-th/9705117
482485,quant-ph/9612028,33.19029451499839,3,5,80157,https://arxiv.org/abs/quant-ph/9612028
86293,hep-th/9305083,33.808964606967564,4,1,259100,https://arxiv.org/abs/hep-th/9305083
148633,hep-lat/9604004,40.64164034556081,1,1,713730,https://arxiv.org/abs/hep-lat/9604004
175051,astro-ph/0002091,32.07240187163907,4,2,109181,https://arxiv.org/abs/astro-ph/0002091
810715,1207.7235,60.53666361685607,0,3,181332,https://arxiv.org/abs/1207.7235
917287,hep-th/9510225,101.6676044645744,18,6,658293,https://arxiv.org/abs/hep-th/9510225
887899,1203.4416,45.02546075278478,2,0,717471,https://arxiv.org/abs/1203.4416
196135,hep-ph/9805217,35.374410378104706,6,1,677654,https://arxiv.org/abs/hep-ph/9805217
125695,hep-th/9602070,70.4552616400385,12,7,240708,https://arxiv.org/abs/hep-th/9602070
139663,1310.1531,393.40116492964387,10,1,697359,https://arxiv.org/abs/1310.1531
